cod_elec,type_elec,date_elec,id_candidacies,abbrev_candidacies,name_candidacies,cod_candidacies_prov,cod_candidacies_ccaa,cod_candidacies_nat
02,congress,2015-12-20,000969,VOX,VOX,904688,904688,904688
02,congress,2015-12-20,000974,IU-UPEC,UNIDAD POPULAR: IZQUIERDA UNIDA. UNIDAD POPULAR EN,904850,904850,904850
02,congress,2015-12-20,000980,PCPE,PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA,902816,902816,902816
02,congress,2015-12-20,000982,IU-UPEC,"UNIDAD POPULAR: IZQUIERDA UNIDA, UNIDAD POPULAR EN",904850,904850,904850
02,congress,2015-12-20,000987,VOX,VOX,904688,904688,904688
02,congress,2015-12-20,000988,IFEM,INICIATIVA FEMINISTA,902171,902171,902171
02,congress,2015-12-20,000992,+MAS+,MUERTE AL SISTEMA,902601,902601,902601
02,congress,2015-12-20,000995,PFYV,PARTIDO FAMILIA Y VIDA,901550,901550,901550
02,congress,2015-12-20,000996,"JS,PC","JUSTIZIA SOCIAL, PARTICIPACIÓN CIUDADANA",904964,904964,904964
02,congress,2015-12-20,000997,VOX,VOX,904688,904688,904688
02,congress,2015-12-20,000998,IU-UPEC,"UNIDAD POPULAR: IZQUIERDA UNIDA, UNIDAD POPULAR EN",904850,904850,904850
02,congress,2015-12-20,001001,DN,DEMOCRACIA NACIONAL,901335,901335,901335
02,congress,2015-12-20,001002,RECORTES CE,RECORTES CERO-GRUPO VERDE,904911,904911,904911
02,congress,2015-12-20,001008,PCPC,PARTIT COMUNISTA DEL POBLE DE CATALUNYA,903520,903520,902816
02,congress,2015-12-20,001009,PACMA,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL,902744,902744,902744
02,congress,2015-12-20,001013,PCPE,PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA,902816,902816,902816
02,congress,2015-12-20,001014,PCPE,PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA,902816,902816,902816
02,congress,2015-12-20,000002,CANARIAS DE,"CANARIAS DECIDE: LOS VERDES, UNIDAD DEL PUEBLO Y A",904714,904714,904714
02,congress,2015-12-20,000003,PSOE,PARTIDO SOCIALISTA OBRERO ESPAÑOL,903484,903484,903484
02,congress,2015-12-20,000007,PP,PARTIDO POPULAR,903316,903316,903316
02,congress,2015-12-20,000008,PP,PARTIDO POPULAR,903316,903316,903316
02,congress,2015-12-20,000009,PCPE,PARTIT COMUNISTA DELS POBLES D¿ESPANYA,902816,902816,902816
02,congress,2015-12-20,000010,PSOE,PARTIDO SOCIALISTA OBRERO ESPAÑOL,903484,903484,903484
02,congress,2015-12-20,000011,C'S,CIUDADANOS-PARTIDO DE LA CIUDADANÍA,901079,901079,901079
02,congress,2015-12-20,000012,C'S,CIUDADANOS-PARTIDO DE LA CIUDADANÍA,901079,901079,901079
02,congress,2015-12-20,000013,PSOE,PARTIDO SOCIALISTA OBRERO ESPAÑOL,903484,903484,903484
02,congress,2015-12-20,000014,C'S,CIUDADANOS-PARTIDO DE LA CIUDADANÍA,901079,901079,901079
02,congress,2015-12-20,000018,EAJ-PNV,EUZKO ALDERDI JELTZALEA-PARTIDO NACIONALISTA VASCO,901533,901533,901533
02,congress,2015-12-20,000025,EAJ-PNV,EUZKO ALDERDI JELTZALEA-PARTIDO NACIONALISTA VASCO,901533,901533,901533
02,congress,2015-12-20,000026,PP,PARTIDO POPULAR (PP),903316,903316,903316
02,congress,2015-12-20,000028,PSOE,PARTIDO SOCIALISTA OBRERO ESPAÑOL,903484,903484,903484
02,congress,2015-12-20,000029,C'S,CIUDADANOS-PARTIDO DE LA CIUDADANÍA,901079,901079,901079
02,congress,2015-12-20,000030,PCPE,PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA,902816,902816,902816
02,congress,2015-12-20,000032,PSOE,PARTIDO SOCIALISTA OBRERO ESPAÑOL,903484,903484,903484
02,congress,2015-12-20,000033,PSOE,PARTIDO SOCIALISTA OBRERO ESPAÑOL,903484,903484,903484
02,congress,2015-12-20,000035,PSE-EE,PARTIDO SOCIALISTA DE EUSKADI-EUSKADIKO EZKERRA (P,903457,903457,903484
02,congress,2015-12-20,000039,PCPE,PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA,902816,902816,902816
02,congress,2015-12-20,000042,PP,PARTIDO POPULAR,903316,903316,903316
02,congress,2015-12-20,000044,PACMA,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL,902744,902744,902744
02,congress,2015-12-20,000045,PP-PAR,PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGON,904718,904718,903316
02,congress,2015-12-20,000047,PSOE,PARTIDO SOCIALISTA OBRERO ESPAÑOL,903484,903484,903484
02,congress,2015-12-20,000049,PP,PARTIDO POPULAR,903316,903316,903316
02,congress,2015-12-20,000050,PP,PARTIDO POPULAR,903316,903316,903316
02,congress,2015-12-20,000053,PP,PARTIDO POPULAR,903316,903316,903316
02,congress,2015-12-20,000054,PSOE,PARTIDO SOCIALISTA OBRERO ESPAÑOL,903484,903484,903484
02,congress,2015-12-20,000059,PSE-EE (PSO,PARTIDO SOCIALISTA DE EUSKADI-EUSKADIKO EZKERRA (P,903457,903457,903484
02,congress,2015-12-20,000060,C'S,CIUDADANOS-PARTIDO DE LA CIUDADANÍA (C'S),901079,901079,901079
02,congress,2015-12-20,000064,C'S,CIUDADANOS-PARTIDO DE LA CIUDADANÍA,901079,901079,901079
02,congress,2015-12-20,000066,PP,PARTIDO POPULAR,903316,903316,903316
02,congress,2015-12-20,000068,PACMA,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL,902744,902744,902744
02,congress,2015-12-20,000070,PACMA,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL,902744,902744,902744
02,congress,2015-12-20,000071,PSOE,PARTIDO SOCIALISTA OBRERO ESPAÑOL,903484,903484,903484
02,congress,2015-12-20,000072,C'S,CIUDADANOS-PARTIDO DE LA CIUDADANÍA,901079,901079,901079
02,congress,2015-12-20,000073,C'S,CIUDADANOS-PARTIDO DE LA CIUDADANÍA,901079,901079,901079
02,congress,2015-12-20,000074,PSOE,PARTIDO SOCIALISTA OBRERO ESPAÑOL,903484,903484,903484
02,congress,2015-12-20,000077,PP,PARTIDO POPULAR,903316,903316,903316
02,congress,2015-12-20,000078,PSOE,PARTIDO SOCIALISTA OBRERO ESPAÑOL,903484,903484,903484
02,congress,2015-12-20,000080,C´S,CIUDADANOS-PARTIDO DE LA CIUDADANÍA,901079,901079,901079
02,congress,2015-12-20,000084,C´S,CIUDADANOS PARTIDO DE LA CIUDADANÍA,901079,901079,901079
02,congress,2015-12-20,000086,PP,PARTIDO POPULAR,903316,903316,903316
02,congress,2015-12-20,000087,PP,PARTIDO POPULAR,903316,903316,903316
02,congress,2015-12-20,000088,C´S,CIUDADANOS PARTIDO DE LA CIUDADANÍA,901079,901079,901079
02,congress,2015-12-20,000090,PACMA,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL,902744,902744,902744
02,congress,2015-12-20,000093,PP,PARTIDO POPULAR,903316,903316,903316
02,congress,2015-12-20,000096,C'S,CIUDADANOS-PARTIDO DE LA CIUDADANÍA,901079,901079,901079
02,congress,2015-12-20,000099,PSOE,PARTIDO SOCIALISTA OBRERO ESPAÑOL,903484,903484,903484
02,congress,2015-12-20,000100,PP,PARTIDO POPULAR,903316,903316,903316
02,congress,2015-12-20,000105,C'S,CIUDADANOS PARTIDO DE LA CIUDADANÍA,901079,901079,901079
02,congress,2015-12-20,000107,SAIN,SOLIDARIDAD Y AUTOGESTIÓN INTERNACIONALISTA,903985,903985,903985
02,congress,2015-12-20,000108,PSOE,PARTIDO SOCIALISTA OBRERO ESPAÑOL,903484,903484,903484
02,congress,2015-12-20,000109,C'S,CIUDADANOS-PARTIDO DE LA CIUDADANÍA,901079,901079,901079
02,congress,2015-12-20,000115,CCA-PNC,COALICIÓN CANARIA - PARTIDO NACIONALISTA CANARIO,904744,904744,904744
02,congress,2015-12-20,000119,PP,PARTIDO POPULAR,903316,903316,903316
02,congress,2015-12-20,000120,UPN-PP,UNIÓN DEL PUEBLO NAVARRO EN COALICIÓN CON EL PARTI,904721,904721,903316
02,congress,2015-12-20,000122,PP,PARTIDO POPULAR,903316,903316,903316
02,congress,2015-12-20,000124,PCPE,PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA,902816,902816,902816
02,congress,2015-12-20,000125,C´S,"CIUDADANOS, PARTIDO DE LA CIUDADANÍA",901079,901079,901079
02,congress,2015-12-20,000126,C'S,CIUDADANOS-PARTIDO DE LA CIUDADANÍA,901079,901079,901079
02,congress,2015-12-20,000128,PSE-EE (PSO,PARTIDO SOCIALISTA DE EUSKADI-EUSKADIKO EZKERRA (P,903457,903457,903484
02,congress,2015-12-20,000137,PSOE,PARTIDO SOCIALISTA OBRERO ESPAÑOL,903484,903484,903484
02,congress,2015-12-20,000139,UNIO.CAT,UNIÓ DEMOCRÀTICA DE CATALUNYA,904223,904223,904223
02,congress,2015-12-20,000140,PSOE,PARTIDO SOCIALISTA OBRERO ESPAÑOL,903484,903484,903484
02,congress,2015-12-20,000141,PSC-PSOE,PARTIT DELS SOCIALISTES DE CATALUNYA,903534,903534,903484
02,congress,2015-12-20,000143,EAJ-PNV,EUZKO ALDERDI JELTZALEA-PARTIDO NACIONALISTA VASCO,901533,901533,901533
02,congress,2015-12-20,000144,C'S,CIUDADANOS-PARTIDO DE LA CIUDADANÍA,901079,901079,901079
02,congress,2015-12-20,000145,PP,PARTIDO POPULAR,903316,903316,903316
02,congress,2015-12-20,000155,C´S,CIUDADANOS PARTIDO DE LA CIUDADANÍA,901079,901079,901079
02,congress,2015-12-20,000156,SAIN,SOLIDARIDAD Y AUTOGESTIÓN INTERNACIONALISTA,903985,903985,903985
02,congress,2015-12-20,000159,PP,PARTIDO POPULAR,903316,903316,903316
02,congress,2015-12-20,000160,PSOE,PARTIDO SOCIALISTA OBRERO ESPAÑOL,903484,903484,903484
02,congress,2015-12-20,000162,SAIN,SOLIDARIDAD Y AUTOGESTIÓN INTERNACIONALISTA,903985,903985,903985
02,congress,2015-12-20,000163,PACMA,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL,902744,902744,902744
02,congress,2015-12-20,000169,PP,PARTIDO POPULAR,903316,903316,903316
02,congress,2015-12-20,000170,C'S,CIUDADANOS-PARTIDO DE LA CIUDADANÍA,901079,901079,901079
02,congress,2015-12-20,000172,PACMA,PARTIT ANIMALISTA CONTRA EL MALTRACTAMENT ANIMAL,902744,902744,902744
02,congress,2015-12-20,000173,ERC-CATSÍ,ESQUERRA REPUBLICANA DE CATALUNYA-CATALUNYA SÍ,905063,905063,905063
02,congress,2015-12-20,000174,PP,PARTIDO POPULAR/PARTIT POPULAR,903316,903316,903316
02,congress,2015-12-20,000176,C´S,CIUDADANOS-PARTIDO DE LA CIUDADANÍA,901079,901079,901079
02,congress,2015-12-20,000179,PSOE,PARTIDO SOCIALISTA OBRERO ESPAÑOL,903484,903484,903484
02,congress,2015-12-20,000183,C'S,CIUDADANOS-PARTIDO DE LA CIUDADANÍA,901079,901079,901079
02,congress,2015-12-20,000184,PP,PARTIDO POPULAR,903316,903316,903316
02,congress,2015-12-20,000191,PCPE,PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA,902816,902816,902816
02,congress,2015-12-20,000196,PSDEG-PSOE,PARTIDO DOS SOCIALISTAS DE GALICIA-PSOE,904805,904805,903484
02,congress,2015-12-20,000197,PSOE,PARTIDO SOCIALISTA OBRERO ESPAÑOL,903484,903484,903484
02,congress,2015-12-20,000198,PP,PARTIDO POPULAR,903316,903316,903316
02,congress,2015-12-20,000201,C'S,CIUDADANOS-PARTIDO DE LA CIUDADANÍA,901079,901079,901079
02,congress,2015-12-20,000203,PSOE,PARTIDO SOCIALISTA OBRERO ESPAÑOL,903484,903484,903484
02,congress,2015-12-20,000204,PCPE,PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA,902816,902816,902816
02,congress,2015-12-20,000205,PACMA,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL,902744,902744,902744
02,congress,2015-12-20,000212,PSDEG-PSOE,PARTIDO DOS SOCIALISTAS DE GALICIA-PSOE,904805,904805,903484
02,congress,2015-12-20,000216,PP,PARTIDO POPULAR,903316,903316,903316
02,congress,2015-12-20,000217,PACMA,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL,902744,902744,902744
02,congress,2015-12-20,000219,PACMA,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL,902744,902744,902744
02,congress,2015-12-20,000220,PSOE,PARTIDO SOCIALISTA OBRERO ESPAÑOL,903484,903484,903484
02,congress,2015-12-20,000221,PP,PARTIDO POPULAR,903316,903316,903316
02,congress,2015-12-20,000223,C'S,CIUDADANOS-PARTIDO DE LA CIUDADANÍA,901079,901079,901079
02,congress,2015-12-20,000225,PCOE,PARTIDO COMUNISTA OBRERO ESPAÑOL,902824,902824,902824
02,congress,2015-12-20,000227,PSOE,PARTIDO SOCIALISTA OBRERO ESPAÑOL,903484,903484,903484
02,congress,2015-12-20,000228,C'S,CIUDADANOS PARTIDO DE LA CIUDADANÍA,901079,901079,901079
02,congress,2015-12-20,000229,PSOE,PARTIDO SOCIALISTA OBRERO ESPAÑOL,903484,903484,903484
02,congress,2015-12-20,000231,EH BILDU,EUSKAL HERRIA BILDU,901528,901528,901528
02,congress,2015-12-20,000233,PSOE,PARTIDO SOCIALISTA OBRERO ESPAÑOL,903484,903484,903484
02,congress,2015-12-20,000235,GBAI,GEROA BAI,904720,904720,904720
02,congress,2015-12-20,000236,PCPE,PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA,902816,902816,902816
02,congress,2015-12-20,000237,PACMA,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL,902744,902744,902744
02,congress,2015-12-20,000239,C'S,CIUDADANOS-PARTIDO DE LA CIUDADANÍA,901079,901079,901079
02,congress,2015-12-20,000241,PP,PARTIDO POPULAR,903316,903316,903316
02,congress,2015-12-20,000243,PP,PARTIDO POPULAR,903316,903316,903316
02,congress,2015-12-20,000246,IU-UPEC-IAS,"UNIDAD POPULAR: IZQUIERDA UNIDA, UNIDAD POPULAR EN",904850,904850,904850
02,congress,2015-12-20,000248,C'S,CIUDADANOS-PARTIDO DE LA CIUDADANÍA,901079,901079,901079
02,congress,2015-12-20,000249,PACMA,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL,902744,902744,902744
02,congress,2015-12-20,000250,PSOE,PARTIDO SOCIALISTA OBRERO ESPAÑOL,903484,903484,903484
02,congress,2015-12-20,000252,PSOE,PARTIDO SOCIALISTA OBRERO ESPAÑOL,903484,903484,903484
02,congress,2015-12-20,000253,PACMA,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL,902744,902744,902744
02,congress,2015-12-20,000255,PSOE,PARTIDO SOCIALISTA OBRERO ESPAÑOL,903484,903484,903484
02,congress,2015-12-20,000257,PSOE,PARTIDO SOCIALISTA OBRERO ESPAÑOL,903484,903484,903484
02,congress,2015-12-20,000259,FE DE LAS J,FALANGE ESPAÑOLA DE LAS JONS,901543,901543,901543
02,congress,2015-12-20,000263,PACMA,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL,902744,902744,902744
02,congress,2015-12-20,000266,PP,PARTIDO POPULAR,903316,903316,903316
02,congress,2015-12-20,000268,PSOE,PARTIDO SOCIALISTA OBRERO ESPAÑOL,903484,903484,903484
02,congress,2015-12-20,000269,PCPE,PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA,902816,902816,902816
02,congress,2015-12-20,000270,PP,PARTIDO POPULAR,903316,903316,903316
02,congress,2015-12-20,000271,PSOE,PARTIDO SOCIALISTA OBRERO ESPAÑOL,903484,903484,903484
02,congress,2015-12-20,000274,PP,PARTIDO POPULAR,903316,903316,903316
02,congress,2015-12-20,000276,PP,PARTIDO POPULAR,903316,903316,903316
02,congress,2015-12-20,000278,C'S,CIUDADANOS-PARTIDO DE LA CIUDADANÍA,901079,901079,901079
02,congress,2015-12-20,000279,PCPE,COMUNISTAS DA GALIZA,904733,904733,902816
02,congress,2015-12-20,000282,PP,PARTIDO POPULAR,903316,903316,903316
02,congress,2015-12-20,000284,PACMA,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL,902744,902744,902744
02,congress,2015-12-20,000287,PACMA,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL,902744,902744,902744
02,congress,2015-12-20,000288,PSOE,PARTIDO SOCIALISTA OBRERO ESPAÑOL,903484,903484,903484
02,congress,2015-12-20,000289,UPYD,UNIÓN PROGRESO Y DEMOCRACIA,904475,904475,904475
02,congress,2015-12-20,000291,C´S,CIUDADANOS-PARTIDO DE LA CIUDADANÍA,901079,901079,901079
02,congress,2015-12-20,000292,IU-CHA-UPEC,"UNIDAD POPULAR EN ARAGÓN: IZQUIERDA UNIDA, CHUNTA",904850,904850,904850
02,congress,2015-12-20,000294,PACMA,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL,902744,902744,902744
02,congress,2015-12-20,000295,PCPE,PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA,902816,902816,902816
02,congress,2015-12-20,000296,PACMA,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL,902744,902744,902744
02,congress,2015-12-20,000298,C´S,CIUDADANOS PARTIDO DE LA CIUDADANÍA,901079,901079,901079
02,congress,2015-12-20,000300,IU-UPEC,"UNIDAD POPULAR: IZQUIERDA UNIDA, UNIDAD POPULAR EN",904850,904850,904850
02,congress,2015-12-20,000301,C'S,CIUDADANOS-PARTIDO DE LA CIUDADANÍA,901079,901079,901079
02,congress,2015-12-20,000304,PP,PARTIDO POPULAR,903316,903316,903316
02,congress,2015-12-20,000306,PP,PARTIDO POPULAR,903316,903316,903316
02,congress,2015-12-20,000309,PSOE-NCA,PARTIDO SOCIALISTA OBRERO ESPAÑOL-NUEVA CANARIAS,904759,904759,903484
02,congress,2015-12-20,000311,EUPV-UPEC,"UNITAT POPULAR: ESQUERRA UNIDA DEL PAÍS VALENCIÀ,",904850,904850,904850
02,congress,2015-12-20,000312,UPYD,UNIÓN PROGRESO Y DEMOCRACIA,904475,904475,904475
02,congress,2015-12-20,000314,PACMA,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL,902744,902744,902744
02,congress,2015-12-20,000318,C'S,CIUDADANOS-PARTIDO DE LA CIUDADANÍA,901079,901079,901079
02,congress,2015-12-20,000320,PSC-PSOE,PARTIT DELS SOCIALISTES DE CATALUNYA,903534,903534,903484
02,congress,2015-12-20,000322,PP,PARTIDO POPULAR,903316,903316,903316
02,congress,2015-12-20,000325,UPYD,UNIÓN PROGRESO Y DEMOCRACIA,904475,904475,904475
02,congress,2015-12-20,000328,EB,ESCAÑOS EN BLANCO,901471,901471,901471
02,congress,2015-12-20,000329,C'S,CIUTADANS - PARTIDO DE LA CIUDADANÍA,901079,901079,901079
02,congress,2015-12-20,000330,PSOE,PARTIDO SOCIALISTA OBRERO ESPAÑOL,903484,903484,903484
02,congress,2015-12-20,000332,PCPE,PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA,902816,902816,902816
02,congress,2015-12-20,000333,UPYD,UNIÓN PROGRESO Y DEMOCRACIA,904475,904475,904475
02,congress,2015-12-20,000335,DN,DEMOCRACIA NACIONAL,901335,901335,901335
02,congress,2015-12-20,000339,PACMA,PARTIT ANIMALISTA CONTRA EL MALTRACTAMENT ANIMAL,902744,902744,902744
02,congress,2015-12-20,000343,C'S,CIUDADANOS-PARTIDO DE LA CIUDADANÍA,901079,901079,901079
02,congress,2015-12-20,000345,UNIO.CAT,UNIÓ DEMOCRÀTICA DE CATALUNYA,904223,904223,904223
02,congress,2015-12-20,000346,C'S,CIUDADANOS-PARTIDO DE LA CIUDADANÍA,901079,901079,901079
02,congress,2015-12-20,000347,C'S,CIUDADANOS-PARTIDO DE LA CIUDADANÍA,901079,901079,901079
02,congress,2015-12-20,000352,PP,PARTIDO POPULAR,903316,903316,903316
02,congress,2015-12-20,000353,PSOE,PARTIDO SOCIALISTA OBRERO ESPAÑOL,903484,903484,903484
02,congress,2015-12-20,000355,PACMA,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL,902744,902744,902744
02,congress,2015-12-20,000357,C'S,CIUDADANOS-PARTIDO DE LA CIUDADANÍA,901079,901079,901079
02,congress,2015-12-20,000360,PSOE,PARTIDO SOCIALISTA OBRERO ESPAÑOL,903484,903484,903484
02,congress,2015-12-20,000362,PSC,PARTIT DELS SOCIALISTES DE CATALUNYA (PSC-PSOE),903534,903534,903484
02,congress,2015-12-20,000364,C´S,CIUDADANOS-PARTIDO DE LA CIUDADANÍA,901079,901079,901079
02,congress,2015-12-20,000368,PP,PARTIDO POPULAR,903316,903316,903316
02,congress,2015-12-20,000369,UPEC-IU,"UNIDAD POPULAR: UNIDAD POPULAR EN COMÚN, IZQUIERDA",904850,904850,904850
02,congress,2015-12-20,000372,PP-PAR,PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGON,904718,904718,903316
02,congress,2015-12-20,000374,UPYD,UNIÓN PROGRESO Y DEMOCRACIA,904475,904475,904475
02,congress,2015-12-20,000375,VOX,VOX,904688,904688,904688
02,congress,2015-12-20,000376,ARAPV,"ARA, PAÍS VALENCIÀ",904772,904772,904772
02,congress,2015-12-20,000378,UPYD,UNIÓN PROGRESO Y DEMOCRACIA,904475,904475,904475
02,congress,2015-12-20,001015,IU-UPEC,"UNIDAD POPULAR: IZQUIERDA UNIDA, UNIDAD POPULAR EN",904850,904850,904850
02,congress,2015-12-20,001016,PCPC,PARTIT COMUNISTA DEL POBLE DE CATALUNYA,903520,903520,902816
02,congress,2015-12-20,001019,PODEMOS,PODEMOS,903736,903736,903736
02,congress,2015-12-20,001020,FE DE LAS J,FALANGE ESPAÑOLA DE LAS JONS,901543,901543,901543
02,congress,2015-12-20,001021,PACMA,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL,902744,902744,902744
02,congress,2015-12-20,001022,PCPE,COMUNISTAS DA GALIZA-PCPE,904980,904733,902816
02,congress,2015-12-20,001029,PODEMOS - C,COMPROMÍS-PODEMOS-ÉS EL MOMENT,905008,905008,905008
02,congress,2015-12-20,001031,SAIN,SOLIDARIDAD Y AUTOGESTIÓN INTERNACIONALISTA,903985,903985,903985
02,congress,2015-12-20,001032,MÉS,MÉS,904976,904976,904976
02,congress,2015-12-20,001033,PODEMOS,PODEMOS,903736,903736,903736
02,congress,2015-12-20,001038,IU-UPEC,UNIDAD POPULAR-ORAIN BATERA:EZKER ANITZA-IZQUIERDA,904850,904850,904850
02,congress,2015-12-20,001040,SOMVAL,SOM VALENCIANS,904003,904003,904003
02,congress,2015-12-20,001041,RECORTES CE,RECORTES CERO-GRUPO VERDE,904911,904911,904911
02,congress,2015-12-20,001044,PODEMOS,PODEMOS,903736,903736,903736
02,congress,2015-12-20,001045,IFEM,INICIATIVA FEMINISTA,902171,902171,902171
02,congress,2015-12-20,001047,UPYD,UNIÓN PROGRESO Y DEMOCRACIA,904475,904475,904475
02,congress,2015-12-20,001050,PP-PAR,PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGON,904718,904718,903316
02,congress,2015-12-20,001052,MLGXSÍ,MÁLAGA POR SÍ,902605,902605,902605
02,congress,2015-12-20,001053,VOX,VOX,904688,904688,904688
02,congress,2015-12-20,001054,PCPE,PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA,902816,902816,902816
02,congress,2015-12-20,001055,PODEMOS,PODEMOS,903736,903736,903736
02,congress,2015-12-20,001056,C'S,CIUDADANOS-PARTIDO DE LA CIUDADANÍA,901079,901079,901079
02,congress,2015-12-20,001059,VOX,VOX,904688,904688,904688
02,congress,2015-12-20,001063,CRA,CIUDADANOS RURALES AGRUPADOS,901070,901070,901070
02,congress,2015-12-20,001064,UPYD,UNIÓN PROGRESO Y DEMOCRACIA,904475,904475,904475
02,congress,2015-12-20,001066,RECORTES CE,RECORTES CERO-GRUPO VERDE,904911,904911,904911
02,congress,2015-12-20,001070,IU-UPEC,"UNIDAD POPULAR: IZQUIERDA UNIDA, UNIDAD POPULAR EN",904850,904850,904850
02,congress,2015-12-20,001071,RECORTES CE,RECORTES CERO-GRUPO VERDE,904911,904911,904911
02,congress,2015-12-20,001073,DL,DEMOCRÀCIA I LLIBERTAT. CONVERGÈNCIA. DEMÒCRATES.,904991,904991,904991
02,congress,2015-12-20,001080,RECORTES CE,RECORTES CERO-GRUPO VERDE,904911,904911,904911
02,congress,2015-12-20,001082,PODEMOS-EN,EN MAREA,905041,905041,905041
02,congress,2015-12-20,001083,RECORTES CE,RECORTES CERO-GRUPO VERDE,904911,904911,904911
02,congress,2015-12-20,001084,PODEMOS-COM,COMPROMÍS-PODEMOS-ÉS EL MOMENT,905008,905008,905008
02,congress,2015-12-20,001086,PODEMOS,PODEMOS,903736,903736,903736
02,congress,2015-12-20,001087,INDEPENDIEN,INDEPENDIENTES POR ARAGÓN,905062,905062,905062
02,congress,2015-12-20,001088,AVANT,AVANT VALENCIANS,905011,905011,905011
02,congress,2015-12-20,001090,PODEMOS,PODEMOS,903736,903736,903736
02,congress,2015-12-20,001096,VOX,VOX,904688,904688,904688
02,congress,2015-12-20,001097,PODEMOS,PODEMOS,903736,903736,903736
02,congress,2015-12-20,001100,IU-UPEC,"UNIDAD POPULAR: IZQUIERDA UNIDA, UNIDAD POPULAR EN",904850,904850,904850
02,congress,2015-12-20,001104,PODEMOS,PODEMOS,903736,903736,903736
02,congress,2015-12-20,001105,PCPE,PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA,902816,902816,902816
02,congress,2015-12-20,001109,PCPE,PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA,902816,902816,902816
02,congress,2015-12-20,001111,PCPE,COMUNISTAS DA GALIZA,904733,904733,902816
02,congress,2015-12-20,001116,CCD,CIUDADANOS DE CENTRO DEMOCRÁTICO,900993,900993,900993
02,congress,2015-12-20,001117,PODEMOS,PODEMOS,903736,903736,903736
02,congress,2015-12-20,001121,VOX,VOX,904688,904688,904688
02,congress,2015-12-20,001126,PCPE,PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA,902816,902816,902816
02,congress,2015-12-20,001127,OE,ONGI ETORRI,902687,902687,902687
02,congress,2015-12-20,001128,RECORTES CE,RECORTES CERO-GRUPO VERDE,904911,904911,904911
02,congress,2015-12-20,001132,PT,PARTIDO DA TERRA,902829,902829,902829
02,congress,2015-12-20,001136,PCPC,PARTIT COMUNISTA DEL POBLE DE CATALUNYA,903520,903520,902816
02,congress,2015-12-20,001137,DN,DEMOCRACIA NACIONAL,901335,901335,901335
02,congress,2015-12-20,001138,FDEE,FORO DEMÓCRATA,901600,901600,901600
02,congress,2015-12-20,001139,UPYD,UNIÓN PROGRESO Y DEMOCRACIA,904475,904475,904475
02,congress,2015-12-20,001142,PODEMOS,PODEMOS,903736,903736,903736
02,congress,2015-12-20,001144,RECORTES CE,RECORTES CERO-GRUPO VERDE,904911,904911,904911
02,congress,2015-12-20,001150,"IULV-CA,UPE",UNIDAD POPULAR: IZQUIERDA UNIDA LOS VERDES-CONVOCA,904850,904850,904850
02,congress,2015-12-20,001156,PODEMOS-AHA,PODEMOS-AHAL DUGU,903736,903736,903736
02,congress,2015-12-20,001157,IU-UPEC,"UNIDAD POPULAR: IZQUIERDA UNIDA, UNIDAD POPULAR EN",904850,904850,904850
